Gene Symbol,Description,Category,Gifts,GC Id,Relevance score, GeneCards Link
"RAE1","Ribonucleic Acid Export 1","Protein Coding","36","GC20P057351","1.37128162384033","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RAE1"
"G3BP2","G3BP Stress Granule Assembly Factor 2","Protein Coding","32","GC04M075642","1.37128162384033","https://www.genecards.org/cgi-bin/carddisp.pl?gene=G3BP2"
"CXCR4","C-X-C Motif Chemokine Receptor 4","Protein Coding","46","GC02M136114","1.35804581642151","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CXCR4"
"CPT2","Carnitine Palmitoyltransferase 2","Protein Coding","44","GC01P053196","1.35804581642151","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CPT2"
"GAA","Alpha Glucosidase","Protein Coding","44","GC17P080101","1.35804581642151","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GAA"
"MAPT","Microtubule Associated Protein Tau","Protein Coding","44","GC17P045894","1.35804581642151","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MAPT"
"B2M","Beta-2-Microglobulin","Protein Coding","43","GC15P044711","1.35804581642151","https://www.genecards.org/cgi-bin/carddisp.pl?gene=B2M"
"JUN","Jun Proto-Oncogene, AP-1 Transcription Factor Subunit","Protein Coding","43","GC01M058780","1.35804581642151","https://www.genecards.org/cgi-bin/carddisp.pl?gene=JUN"
"HADHA","Hydroxyacyl-CoA Dehydrogenase Trifunctional Multienzyme Complex Subunit Alpha","Protein Coding","42","GC02M026190","1.35804581642151","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HADHA"
"FHL1","Four And A Half LIM Domains 1","Protein Coding","41","GC0XP136146","1.35804581642151","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FHL1"
"ACADVL","Acyl-CoA Dehydrogenase Very Long Chain","Protein Coding","40","GC17P007219","1.35804581642151","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ACADVL"
"CD81","CD81 Molecule","Protein Coding","40","GC11P002516","1.35804581642151","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CD81"
"APEX1","Apurinic/Apyrimidinic Endodeoxyribonuclease 1","Protein Coding","39","GC14P020455","1.35804581642151","https://www.genecards.org/cgi-bin/carddisp.pl?gene=APEX1"
"EIF2S1","Eukaryotic Translation Initiation Factor 2 Subunit Alpha","Protein Coding","39","GC14P067359","1.35804581642151","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EIF2S1"
"ITIH4","Inter-Alpha-Trypsin Inhibitor Heavy Chain 4","Protein Coding","39","GC03M052812","1.35804581642151","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ITIH4"
"CD9","CD9 Molecule","Protein Coding","38","GC12P019798","1.35804581642151","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CD9"
"DHPS","Deoxyhypusine Synthase","Protein Coding","38","GC19M013514","1.35804581642151","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DHPS"
"MATR3","Matrin 3","Protein Coding","38","GC05P139274","1.35804581642151","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MATR3"
"FKRP","Fukutin Related Protein","Protein Coding","36","GC19P046746","1.35804581642151","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FKRP"
"MESD","Mesoderm Development LRP Chaperone","Protein Coding","34","GC15M081672","1.35804581642151","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MESD"
"LACTB","Lactamase Beta","Protein Coding","32","GC15P115764","1.35804581642151","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LACTB"
"TRMT10C","TRNA Methyltransferase 10C, Mitochondrial RNase P Subunit","Protein Coding","31","GC03P101561","1.35804581642151","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TRMT10C"
"ANO6","Anoctamin 6","Protein Coding","37","GC12P045215","1.33214783668518","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ANO6"
"NUP98","Nucleoporin 98 And 96 Precursor","Protein Coding","39","GC11M003671","1.33174526691437","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NUP98"
"LDLRAD3","Low Density Lipoprotein Receptor Class A Domain Containing 3","Protein Coding","30","GC11P035943","1.32150268554688","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LDLRAD3"
"CCL7","C-C Motif Chemokine Ligand 7","Protein Coding","38","GC17P034270","1.29977345466614","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CCL7"
"PNPLA3","Patatin Like Phospholipase Domain Containing 3","Protein Coding","36","GC22P043923","1.29977345466614","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PNPLA3"
"TNNI1","Troponin I1, Slow Skeletal Type","Protein Coding","35","GC01M201404","1.29977345466614","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TNNI1"
"PARP14","Poly(ADP-Ribose) Polymerase Family Member 14","Protein Coding","32","GC03P122680","1.29977345466614","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PARP14"
"ERVFRD-1","Endogenous Retrovirus Group FRD Member 1, Envelope","Protein Coding","29","GC06M011103","1.29977345466614","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ERVFRD-1"
"MIR320A","MicroRNA 320a","RNA Gene","20","GC08M022265","1.29977345466614","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR320A"
"MIR451A","MicroRNA 451a","RNA Gene","19","GC17M028861","1.29977345466614","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR451A"
"MIR320C1","MicroRNA 320c-1","RNA Gene","15","GC18P021683","1.29977345466614","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR320C1"
"CTSB","Cathepsin B","Protein Coding","47","GC08M011842","1.26204895973206","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CTSB"
"RAP1GDS1","Rap1 GTPase-GDP Dissociation Stimulator 1","Protein Coding","38","GC04P098261","1.26204895973206","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RAP1GDS1"
"CFTR","CF Transmembrane Conductance Regulator","Protein Coding","46","GC07P117287","1.24912047386169","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CFTR"
"CD40LG","CD40 Ligand","Protein Coding","43","GC0XP136649","1.24912047386169","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CD40LG"
"PIK3C2A","Phosphatidylinositol-4-Phosphate 3-Kinase Catalytic Subunit Type 2 Alpha","Protein Coding","42","GC11M017542","1.24912047386169","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PIK3C2A"
"CCL11","C-C Motif Chemokine Ligand 11","Protein Coding","40","GC17P034285","1.24912047386169","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CCL11"
"IL5","Interleukin 5","Protein Coding","40","GC05M132541","1.24912047386169","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IL5"
"SFTPC","Surfactant Protein C","Protein Coding","38","GC08P022156","1.24912047386169","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SFTPC"
"H2AC18","H2A Clustered Histone 18","Protein Coding","26","GC01M151582","1.24912047386169","https://www.genecards.org/cgi-bin/carddisp.pl?gene=H2AC18"
"DCTN1","Dynactin Subunit 1","Protein Coding","41","GC02M074361","1.24169993400574","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DCTN1"
"CHUK","Component Of Inhibitor Of Nuclear Factor Kappa B Kinase Complex","Protein Coding","46","GC10M100188","1.2290700674057","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CHUK"
"CYP3A4","Cytochrome P450 Family 3 Subfamily A Member 4","Protein Coding","45","GC07M099759","1.2290700674057","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CYP3A4"
"F12","Coagulation Factor XII","Protein Coding","45","GC05M177402","1.2290700674057","https://www.genecards.org/cgi-bin/carddisp.pl?gene=F12"
"NFKBIA","NFKB Inhibitor Alpha","Protein Coding","45","GC14M035401","1.2290700674057","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NFKBIA"
"PRKG1","Protein Kinase CGMP-Dependent 1","Protein Coding","45","GC10P050991","1.2290700674057","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PRKG1"
"NOS1","Nitric Oxide Synthase 1","Protein Coding","44","GC12M117208","1.2290700674057","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NOS1"
"KLKB1","Kallikrein B1","Protein Coding","43","GC04P186208","1.2290700674057","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KLKB1"
"CYP24A1","Cytochrome P450 Family 24 Subfamily A Member 1","Protein Coding","42","GC20M054153","1.2290700674057","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CYP24A1"
"KLK1","Kallikrein 1","Protein Coding","42","GC19M050819","1.2290700674057","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KLK1"
"REL","REL Proto-Oncogene, NF-KB Subunit","Protein Coding","42","GC02P060881","1.2290700674057","https://www.genecards.org/cgi-bin/carddisp.pl?gene=REL"
"CPN1","Carboxypeptidase N Subunit 1","Protein Coding","40","GC10M100042","1.2290700674057","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CPN1"
"NFKBIE","NFKB Inhibitor Epsilon","Protein Coding","35","GC06M044258","1.2290700674057","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NFKBIE"
"KAT2B","Lysine Acetyltransferase 2B","Protein Coding","43","GC03P020043","1.21171391010284","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KAT2B"
"MMP12","Matrix Metallopeptidase 12","Protein Coding","42","GC11M102862","1.21171391010284","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MMP12"
"REEP5","Receptor Accessory Protein 5","Protein Coding","36","GC05M112876","1.18451178073883","https://www.genecards.org/cgi-bin/carddisp.pl?gene=REEP5"
"CLCC1","Chloride Channel CLIC Like 1","Protein Coding","35","GC01M108881","1.18451178073883","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CLCC1"
"GIGYF2","GRB10 Interacting GYF Protein 2","Protein Coding","35","GC02P232698","1.18451178073883","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GIGYF2"
"RAB14","RAB14, Member RAS Oncogene Family","Protein Coding","35","GC09M121178","1.18451178073883","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RAB14"
"ALG5","ALG5 Dolichyl-Phosphate Beta-Glucosyltransferase","Protein Coding","34","GC13M036949","1.18451178073883","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ALG5"
"UGGT2","UDP-Glucose Glycoprotein Glucosyltransferase 2","Protein Coding","34","GC13M095801","1.18451178073883","https://www.genecards.org/cgi-bin/carddisp.pl?gene=UGGT2"
"GOLGB1","Golgin B1","Protein Coding","32","GC03M121663","1.18451178073883","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GOLGB1"
"ATP6AP1","ATPase H+ Transporting Accessory Protein 1","Protein Coding","38","GC0XP154428","1.14833080768585","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ATP6AP1"
"IL17RA","Interleukin 17 Receptor A","Protein Coding","40","GC22P018394","1.13563704490662","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IL17RA"
"AP2M1","Adaptor Related Protein Complex 2 Subunit Mu 1","Protein Coding","39","GC03P184174","1.12159955501556","https://www.genecards.org/cgi-bin/carddisp.pl?gene=AP2M1"
"FXR1","FMR1 Autosomal Homolog 1","Protein Coding","39","GC03P180868","1.11964666843414","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FXR1"
"RAF1","Raf-1 Proto-Oncogene, Serine/Threonine Kinase","Protein Coding","48","GC03M012583","1.11455821990967","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RAF1"
"NTRK3","Neurotrophic Receptor Tyrosine Kinase 3","Protein Coding","47","GC15M087859","1.11455821990967","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NTRK3"
"TYK2","Tyrosine Kinase 2","Protein Coding","47","GC19M010350","1.11455821990967","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TYK2"
"DBH","Dopamine Beta-Hydroxylase","Protein Coding","46","GC09P133636","1.11455821990967","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DBH"
"GRIN2B","Glutamate Ionotropic Receptor NMDA Type Subunit 2B","Protein Coding","46","GC12M013437","1.11455821990967","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GRIN2B"
"GRIA1","Glutamate Ionotropic Receptor AMPA Type Subunit 1","Protein Coding","44","GC05P153467","1.11455821990967","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GRIA1"
"KCNQ2","Potassium Voltage-Gated Channel Subfamily Q Member 2","Protein Coding","44","GC20M063400","1.11455821990967","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KCNQ2"
"PTCH1","Patched 1","Protein Coding","44","GC09M095442","1.11455821990967","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PTCH1"
"SMARCA4","SWI/SNF Related, Matrix Associated, Actin Dependent Regulator Of Chromatin, Subfamily A, Member 4","Protein Coding","44","GC19P010932","1.11455821990967","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SMARCA4"
"BAX","BCL2 Associated X, Apoptosis Regulator","Protein Coding","43","GC19P048954","1.11455821990967","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BAX"
"BMP2","Bone Morphogenetic Protein 2","Protein Coding","43","GC20P006767","1.11455821990967","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BMP2"
"CPS1","Carbamoyl-Phosphate Synthase 1","Protein Coding","43","GC02P210477","1.11455821990967","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CPS1"
"CTSC","Cathepsin C","Protein Coding","43","GC11M089158","1.11455821990967","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CTSC"
"GRM5","Glutamate Metabotropic Receptor 5","Protein Coding","43","GC11M088504","1.11455821990967","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GRM5"
"KISS1R","KISS1 Receptor","Protein Coding","43","GC19P002496","1.11455821990967","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KISS1R"
"SYT1","Synaptotagmin 1","Protein Coding","43","GC12P078863","1.11455821990967","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SYT1"
"AVPR1A","Arginine Vasopressin Receptor 1A","Protein Coding","42","GC12M063142","1.11455821990967","https://www.genecards.org/cgi-bin/carddisp.pl?gene=AVPR1A"
"CARD11","Caspase Recruitment Domain Family Member 11","Protein Coding","42","GC07M002906","1.11455821990967","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CARD11"
"GPX4","Glutathione Peroxidase 4","Protein Coding","42","GC19P001103","1.11455821990967","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GPX4"
"GRM7","Glutamate Metabotropic Receptor 7","Protein Coding","42","GC03P006770","1.11455821990967","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GRM7"
"GRM8","Glutamate Metabotropic Receptor 8","Protein Coding","42","GC07M126438","1.11455821990967","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GRM8"
"IRS1","Insulin Receptor Substrate 1","Protein Coding","42","GC02M226731","1.11455821990967","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IRS1"
"KDM4B","Lysine Demethylase 4B","Protein Coding","42","GC19P004969","1.11455821990967","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KDM4B"
"LIFR","LIF Receptor Subunit Alpha","Protein Coding","42","GC05M038475","1.11455821990967","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LIFR"
"MAPK12","Mitogen-Activated Protein Kinase 12","Protein Coding","42","GC22M056245","1.11455821990967","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MAPK12"
"MELK","Maternal Embryonic Leucine Zipper Kinase","Protein Coding","42","GC09P036572","1.11455821990967","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MELK"
"PDE8B","Phosphodiesterase 8B","Protein Coding","42","GC05P077180","1.11455821990967","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PDE8B"
"RFC1","Replication Factor C Subunit 1","Protein Coding","42","GC04M039291","1.11455821990967","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RFC1"
"TCF7L2","Transcription Factor 7 Like 2","Protein Coding","42","GC10P112950","1.11455821990967","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TCF7L2"
"XDH","Xanthine Dehydrogenase","Protein Coding","42","GC02M031334","1.11455821990967","https://www.genecards.org/cgi-bin/carddisp.pl?gene=XDH"
"GP9","Glycoprotein IX Platelet","Protein Coding","41","GC03P133830","1.11455821990967","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GP9"
"SALL1","Spalt Like Transcription Factor 1","Protein Coding","41","GC16M051135","1.11455821990967","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SALL1"
"SOX5","SRY-Box Transcription Factor 5","Protein Coding","41","GC12M023529","1.11455821990967","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SOX5"
"TMPO","Thymopoietin","Protein Coding","41","GC12P098515","1.11455821990967","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TMPO"
"CCR3","C-C Motif Chemokine Receptor 3","Protein Coding","40","GC03P046404","1.11455821990967","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CCR3"
"CHKB","Choline Kinase Beta","Protein Coding","40","GC22M050578","1.11455821990967","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CHKB"
"EYA1","EYA Transcriptional Coactivator And Phosphatase 1","Protein Coding","40","GC08M071210","1.11455821990967","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EYA1"
"HRH4","Histamine Receptor H4","Protein Coding","40","GC18P024460","1.11455821990967","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HRH4"
"KAT6B","Lysine Acetyltransferase 6B","Protein Coding","40","GC10P074864","1.11455821990967","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KAT6B"
"MBP","Myelin Basic Protein","Protein Coding","40","GC18M076978","1.11455821990967","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MBP"
"MTNR1A","Melatonin Receptor 1A","Protein Coding","40","GC04M186533","1.11455821990967","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MTNR1A"
"NFASC","Neurofascin","Protein Coding","40","GC01P204828","1.11455821990967","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NFASC"
"PAK6","P21 (RAC1) Activated Kinase 6","Protein Coding","40","GC15P040217","1.11455821990967","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PAK6"
"PSMA6","Proteasome 20S Subunit Alpha 6","Protein Coding","40","GC14P035278","1.11455821990967","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PSMA6"
"ROBO1","Roundabout Guidance Receptor 1","Protein Coding","40","GC03M078597","1.11455821990967","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ROBO1"
"S1PR2","Sphingosine-1-Phosphate Receptor 2","Protein Coding","40","GC19M010223","1.11455821990967","https://www.genecards.org/cgi-bin/carddisp.pl?gene=S1PR2"
"SI","Sucrase-Isomaltase","Protein Coding","40","GC03M164978","1.11455821990967","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SI"
"TBL1XR1","TBL1X Receptor 1","Protein Coding","40","GC03M177019","1.11455821990967","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TBL1XR1"
"UGDH","UDP-Glucose 6-Dehydrogenase","Protein Coding","40","GC04M039502","1.11455821990967","https://www.genecards.org/cgi-bin/carddisp.pl?gene=UGDH"
"ACSL1","Acyl-CoA Synthetase Long Chain Family Member 1","Protein Coding","39","GC04M184755","1.11455821990967","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ACSL1"
"BRDT","Bromodomain Testis Associated","Protein Coding","39","GC01P091949","1.11455821990967","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BRDT"
"CHST3","Carbohydrate Sulfotransferase 3","Protein Coding","39","GC10P071964","1.11455821990967","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CHST3"
"CNDP1","Carnosine Dipeptidase 1","Protein Coding","39","GC18P074534","1.11455821990967","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CNDP1"
